source_file,source_filename,processor,service_type,company_account,merchant_account,psp_reference,payment_method,record_date,dispute_date,dispute_date_timezone,dispute_end_date,dispute_end_date_timezone,dispute_amount,dispute_currency,dispute_amount_usd,fx_rate_used,scheme_code,reason_code,record_type,dispute_psp_reference,dispute_reason,risk_scoring,payment_date,payment_date_timezone,payment_amount,shopper_interaction,shopper_country,iban,bic,issuer_country,issuer_id,3d_directory_response,3d_authentication_response,cvc2_response,avs_response,dispute_auto_defended
Ingenico/TenUK1_USD/dispute_report_2024_04_19.json,dispute_report_2024_04_19.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,LS3GZ658V3MGX632,mc,2024-04-19,16-03-2024 09:32:52,GMT,25-04-2024 09:32:52,BST,129.19,GBP,172.16,0.7504,mc,4853,SecondChargeback,WZHDJQ2G63CCH4G2,Cardholder dispute,0,23-02-2024 22:49:47,GMT,129.19,Ecommerce,US,,,US,521307,,,1,7,True
Ingenico/TenUK1_USD/dispute_report_2024_03_07.json,dispute_report_2024_03_07.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,NSV5772LWFNR8HG2,mc,2024-03-07,07-03-2024 19:11:15,GMT,30-07-2024 19:14:31,BST,94.62,JPY,0.66,143.53,mc,6,NotificationOfFraud,DF9P8WB663CCH4G2,Card Not Present Fraud,55,30-01-2024 19:14:31,GMT,94.62,Ecommerce,SG,,,AR,527572,,,3,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_07.json,dispute_report_2024_03_07.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,FZL42GH89QNTF232,mc,2024-03-07,07-03-2024 19:11:15,GMT,30-07-2024 18:34:03,BST,84.76,GBP,108.6,0.7805,mc,6,NotificationOfFraud,M5H637XWLM5DP4G2,Card Not Present Fraud,15,30-01-2024 18:34:03,GMT,84.76,Ecommerce,SG,,,AR,527572,,,3,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_07.json,dispute_report_2024_03_07.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,WSJK6F83V3MGX632,mc,2024-03-07,07-03-2024 19:11:21,GMT,18-08-2024 12:03:03,BST,79.72,USD,79.72,1.0,mc,0,NotificationOfFraud,RF369WB663CCH4G2,Lost Fraud,45,18-02-2024 12:03:03,GMT,79.72,Ecommerce,US,,,US,549112,,,1,7,False
Ingenico/TenUK1_USD/dispute_report_2024_03_07.json,dispute_report_2024_03_07.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,ZRWSDZNGWZ5R8653,mc,2024-03-07,07-03-2024 19:11:24,GMT,18-08-2024 10:16:38,BST,81.23,EUR,86.67,0.9372,mc,0,NotificationOfFraud,R3LT5KW9XGQDPPH2,Lost Fraud,0,18-02-2024 10:16:38,GMT,81.23,Ecommerce,US,,,US,549112,,,1,7,False
Ingenico/TenUK1_USD/dispute_report_2024_03_07.json,dispute_report_2024_03_07.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,QKT4T45G452B7F32,mc,2024-03-07,07-03-2024 19:11:34,GMT,18-08-2024 11:40:22,BST,81.23,USD,81.23,1.0,mc,0,NotificationOfFraud,T9Q9BWB663CCH4G2,Lost Fraud,30,18-02-2024 11:40:22,GMT,81.23,Ecommerce,US,,,US,549112,,,1,7,False
Ingenico/TenUK1_USD/dispute_report_2024_03_07.json,dispute_report_2024_03_07.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,LL2FR2F4NJZWJ753,mc,2024-03-07,07-03-2024 19:11:54,GMT,18-08-2024 10:38:05,BST,79.72,GBP,102.14,0.7805,mc,0,NotificationOfFraud,G8LVCWB663CCH4G2,Lost Fraud,0,18-02-2024 10:38:05,GMT,79.72,Ecommerce,US,,,US,549112,,,1,7,False
Ingenico/TenUK1_USD/dispute_report_2024_03_07.json,dispute_report_2024_03_07.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,KJLFRCCB2R9CKB53,mc,2024-03-07,07-03-2024 19:11:58,GMT,30-07-2024 19:33:33,BST,307.41,EUR,328.01,0.9372,mc,6,NotificationOfFraud,LMLVCWB663CCH4G2,Card Not Present Fraud,85,30-01-2024 19:33:33,GMT,307.41,Ecommerce,SG,,,AR,527572,,,3,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_07.json,dispute_report_2024_03_07.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,FSR7DJCT352B7F32,mc,2024-03-07,07-03-2024 19:12:03,GMT,30-07-2024 18:41:06,BST,509.63,USD,509.63,1.0,mc,6,NotificationOfFraud,WJB977XWLM5DP4G2,Card Not Present Fraud,15,30-01-2024 18:41:06,GMT,509.63,Ecommerce,SG,,,AR,527572,,,3,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_11.json,dispute_report_2024_03_11.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,LL2FR2F4NJZWJ753,mc,2024-03-11,11-03-2024 01:31:05,GMT,20-04-2024 01:31:05,BST,79.72,USD,79.72,1.0,mc,4837,NotificationOfChargeback,DJ9465V2MM5DP4G2,No Cardholder Authorisation,0,18-02-2024 10:38:05,GMT,79.72,Ecommerce,US,,,US,549112,,,1,7,False
Ingenico/TenUK1_USD/dispute_report_2024_03_11.json,dispute_report_2024_03_11.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,ZRWSDZNGWZ5R8653,mc,2024-03-11,11-03-2024 01:31:05,GMT,20-04-2024 01:31:05,BST,81.23,JPY,0.56,145.98,mc,4837,NotificationOfChargeback,ZJ9465V2MM5DP4G2,No Cardholder Authorisation,0,18-02-2024 10:16:38,GMT,81.23,Ecommerce,US,,,US,549112,,,1,7,False
Ingenico/TenUK1_USD/dispute_report_2024_03_11.json,dispute_report_2024_03_11.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,QKT4T45G452B7F32,mc,2024-03-11,11-03-2024 01:31:05,GMT,20-04-2024 01:31:05,BST,81.23,GBP,105.7,0.7685,mc,4837,NotificationOfChargeback,KK9465V2MM5DP4G2,No Cardholder Authorisation,30,18-02-2024 11:40:22,GMT,81.23,Ecommerce,US,,,US,549112,,,1,7,False
Ingenico/TenUK1_USD/dispute_report_2024_03_11.json,dispute_report_2024_03_11.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,WSJK6F83V3MGX632,mc,2024-03-11,11-03-2024 01:31:05,GMT,20-04-2024 01:31:05,BST,79.72,GBP,103.73,0.7685,mc,4837,NotificationOfChargeback,NH3F7HTDXGQDPPH2,No Cardholder Authorisation,45,18-02-2024 12:03:03,GMT,79.72,Ecommerce,US,,,US,549112,,,1,7,False
Ingenico/TenUK1_USD/dispute_report_2024_06_13.json,dispute_report_2024_06_13.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,RK5FBD6F83PH2C52,mc,2024-06-13,13-06-2024 01:32:01,BST,23-07-2024 01:32:01,BST,295.47,EUR,316.18,0.9345,mc,4853,NotificationOfChargeback,CML7MBH993CCH4G2,Cardholder dispute,25,20-05-2024 20:28:47,BST,295.47,Ecommerce,US,,,US,546630,C,Y,1,6,True
Ingenico/TenUK1_USD/dispute_report_2024_06_13.json,dispute_report_2024_06_13.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,RK5FBD6F83PH2C52,mc,2024-06-13,13-06-2024 01:32:01,BST,23-07-2024 01:32:01,BST,295.47,JPY,1.99,148.38,mc,4853,InformationSupplied,CML7MBH993CCH4G2,Cardholder dispute,25,20-05-2024 20:28:47,BST,295.47,Ecommerce,US,,,US,546630,C,Y,1,6,True
Ingenico/TenUK1_USD/dispute_report_2024_06_13.json,dispute_report_2024_06_13.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,RK5FBD6F83PH2C52,mc,2024-06-13,13-06-2024 01:32:01,BST,23-07-2024 01:32:01,BST,295.47,GBP,383.53,0.7704,mc,4853,Chargeback,CML7MBH993CCH4G2,Cardholder dispute,25,20-05-2024 20:28:47,BST,295.47,Ecommerce,US,,,US,546630,C,Y,1,6,True
Ingenico/TenUK1_USD/dispute_report_2024_06_25.json,dispute_report_2024_06_25.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,TZ8ZCD78J6GNBHF6,mc,2024-06-25,25-06-2024 09:03:27,BST,04-08-2024 09:03:27,BST,264.23,EUR,288.9,0.9146,mc,4834,NotificationOfChargeback,CWH74N5GQM5DP4G2,Duplicate Processing,40,11-06-2024 17:27:17,BST,264.23,Ecommerce,US,,,US,539277,C,Y,1,7,False
Ingenico/TenUK1_USD/dispute_report_2024_06_25.json,dispute_report_2024_06_25.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,TZ8ZCD78J6GNBHF6,mc,2024-06-25,25-06-2024 09:03:27,BST,04-08-2024 09:03:27,BST,264.23,JPY,1.8,146.85,mc,4834,Chargeback,CWH74N5GQM5DP4G2,Duplicate Processing,40,11-06-2024 17:27:17,BST,264.23,Ecommerce,US,,,US,539277,C,Y,1,7,False
Ingenico/TenUK1_USD/dispute_report_2024_12_27.json,dispute_report_2024_12_27.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,QQX6KV6QF5GS7ZF3,mc,2024-12-27,27-12-2024 19:27:01,GMT,17-05-2025 08:22:27,BST,1758.58,GBP,2325.24,0.7563,mc,6,NotificationOfFraud,JCDHXG6NMBQ79RX3,Card Not Present Fraud,65,17-11-2024 08:22:27,GMT,1758.58,Ecommerce,US,,,US,521876,Y,,1,7,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,WNXZKBLS4LN95B53,mc,2024-04-22,22-04-2024 02:01:33,BST,01-06-2024 02:01:33,BST,106.56,GBP,133.35,0.7991,mc,4837,NotificationOfChargeback,PMF2TKVL73CCH4G2,No Cardholder Authorisation,75,01-02-2024 11:15:14,GMT,145.36,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,NN72HQXHT3MGX632,mc,2024-04-22,22-04-2024 02:01:34,BST,01-06-2024 02:01:34,BST,63.94,JPY,0.45,143.35,mc,4837,NotificationOfChargeback,MNF2TKVL73CCH4G2,No Cardholder Authorisation,55,01-02-2024 11:08:39,GMT,87.22,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,C26M82RBFGDNQPB2,mc,2024-04-22,22-04-2024 02:01:35,BST,01-06-2024 02:01:35,BST,294.66,USD,294.66,1.0,mc,4837,NotificationOfChargeback,BVGXMTHDNM5DP4G2,No Cardholder Authorisation,40,01-02-2024 01:29:57,GMT,401.96,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,FJQ58V4W43PH2C52,mc,2024-04-22,22-04-2024 02:01:35,BST,01-06-2024 02:01:35,BST,104.15,EUR,115.53,0.9015,mc,4837,NotificationOfChargeback,WNF2TKVL73CCH4G2,No Cardholder Authorisation,70,01-02-2024 10:24:26,GMT,142.08,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,GBJRDPQHQS87H953,mc,2024-04-22,22-04-2024 02:01:35,BST,01-06-2024 02:01:35,BST,59.43,JPY,0.41,143.35,mc,4837,NotificationOfChargeback,FMF2TKVL73CCH4G2,No Cardholder Authorisation,95,01-02-2024 11:28:05,GMT,81.07,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,X57NZ7HMFGDNQPB2,mc,2024-04-22,22-04-2024 02:01:36,BST,01-06-2024 02:01:36,BST,91.73,GBP,114.79,0.7991,mc,4837,NotificationOfChargeback,R4HXMTHDNM5DP4G2,No Cardholder Authorisation,40,10-02-2024 18:59:30,GMT,91.73,Ecommerce,SG,,,CA,529918,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,HVM9VZW7BPBHMC53,mc,2024-04-22,22-04-2024 02:01:36,BST,01-06-2024 02:01:36,BST,72.99,USD,72.99,1.0,mc,4837,NotificationOfChargeback,ZKF2TKVL73CCH4G2,No Cardholder Authorisation,95,01-02-2024 11:57:22,GMT,99.57,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,DPVHNZVS89PDPK52,mc,2024-04-22,22-04-2024 02:01:37,BST,01-06-2024 02:01:37,BST,123.29,JPY,0.86,143.35,mc,4837,NotificationOfChargeback,KLF2TKVL73CCH4G2,No Cardholder Authorisation,40,01-02-2024 01:17:32,GMT,168.18,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,R8F49W2B9QNTF232,mc,2024-04-22,22-04-2024 02:01:38,BST,01-06-2024 02:01:38,BST,59.43,USD,59.43,1.0,mc,4837,NotificationOfChargeback,TLF2TKVL73CCH4G2,No Cardholder Authorisation,95,01-02-2024 12:08:01,GMT,81.07,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,NH6FXCZT3NNNWPG2,mc,2024-04-22,22-04-2024 02:01:38,BST,01-06-2024 02:01:38,BST,291.89,JPY,2.04,143.35,mc,4837,NotificationOfChargeback,Z5HXMTHDNM5DP4G2,No Cardholder Authorisation,40,10-02-2024 18:40:10,GMT,291.89,Ecommerce,SG,,,CA,529918,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,V3M8JXPNDJPF7C53,mc,2024-04-22,22-04-2024 02:01:39,BST,01-06-2024 02:01:39,BST,73.95,EUR,82.03,0.9015,mc,4837,NotificationOfChargeback,CKF2TKVL73CCH4G2,No Cardholder Authorisation,85,01-02-2024 12:26:38,GMT,100.88,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,WNXZKBLS4LN95B53,mc,2024-04-22,22-04-2024 02:01:33,BST,01-06-2024 02:01:33,BST,106.56,USD,106.56,1.0,mc,4837,Chargeback,PMF2TKVL73CCH4G2,No Cardholder Authorisation,75,01-02-2024 11:15:14,GMT,145.36,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,NN72HQXHT3MGX632,mc,2024-04-22,22-04-2024 02:01:34,BST,01-06-2024 02:01:34,BST,63.94,USD,63.94,1.0,mc,4837,Chargeback,MNF2TKVL73CCH4G2,No Cardholder Authorisation,55,01-02-2024 11:08:39,GMT,87.22,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,C26M82RBFGDNQPB2,mc,2024-04-22,22-04-2024 02:01:35,BST,01-06-2024 02:01:35,BST,294.66,JPY,2.06,143.35,mc,4837,Chargeback,BVGXMTHDNM5DP4G2,No Cardholder Authorisation,40,01-02-2024 01:29:57,GMT,401.96,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,ZZXCQRR2WWVDZB53,mc,2024-04-22,21-04-2024 01:46:03,BST,31-05-2024 01:46:03,BST,72.76,JPY,0.51,143.35,mc,4837,Chargeback,RT3WF7ZK73CCH4G2,No Cardholder Authorisation,80,05-01-2024 09:25:19,GMT,72.76,Ecommerce,US,,,IN,526099,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,FJQ58V4W43PH2C52,mc,2024-04-22,22-04-2024 02:01:35,BST,01-06-2024 02:01:35,BST,104.15,GBP,130.33,0.7991,mc,4837,Chargeback,WNF2TKVL73CCH4G2,No Cardholder Authorisation,70,01-02-2024 10:24:26,GMT,142.08,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,GBJRDPQHQS87H953,mc,2024-04-22,22-04-2024 02:01:35,BST,01-06-2024 02:01:35,BST,59.43,USD,59.43,1.0,mc,4837,Chargeback,FMF2TKVL73CCH4G2,No Cardholder Authorisation,95,01-02-2024 11:28:05,GMT,81.07,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,QB84FFNC9PBHMC53,mc,2024-04-22,21-04-2024 01:46:03,BST,31-05-2024 01:46:03,BST,74.65,JPY,0.52,143.35,mc,4837,Chargeback,ZV3WF7ZK73CCH4G2,No Cardholder Authorisation,80,05-01-2024 10:10:50,GMT,74.65,Ecommerce,US,,,IN,526099,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,X57NZ7HMFGDNQPB2,mc,2024-04-22,22-04-2024 02:01:36,BST,01-06-2024 02:01:36,BST,91.73,USD,91.73,1.0,mc,4837,Chargeback,R4HXMTHDNM5DP4G2,No Cardholder Authorisation,40,10-02-2024 18:59:30,GMT,91.73,Ecommerce,SG,,,CA,529918,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,HVM9VZW7BPBHMC53,mc,2024-04-22,22-04-2024 02:01:36,BST,01-06-2024 02:01:36,BST,72.99,GBP,91.34,0.7991,mc,4837,Chargeback,ZKF2TKVL73CCH4G2,No Cardholder Authorisation,95,01-02-2024 11:57:22,GMT,99.57,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,DPVHNZVS89PDPK52,mc,2024-04-22,22-04-2024 02:01:37,BST,01-06-2024 02:01:37,BST,123.29,USD,123.29,1.0,mc,4837,Chargeback,KLF2TKVL73CCH4G2,No Cardholder Authorisation,40,01-02-2024 01:17:32,GMT,168.18,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,R8F49W2B9QNTF232,mc,2024-04-22,22-04-2024 02:01:38,BST,01-06-2024 02:01:38,BST,59.43,USD,59.43,1.0,mc,4837,Chargeback,TLF2TKVL73CCH4G2,No Cardholder Authorisation,95,01-02-2024 12:08:01,GMT,81.07,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,NH6FXCZT3NNNWPG2,mc,2024-04-22,22-04-2024 02:01:38,BST,01-06-2024 02:01:38,BST,291.89,EUR,323.78,0.9015,mc,4837,Chargeback,Z5HXMTHDNM5DP4G2,No Cardholder Authorisation,40,10-02-2024 18:40:10,GMT,291.89,Ecommerce,SG,,,CA,529918,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_04_22.json,dispute_report_2024_04_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,V3M8JXPNDJPF7C53,mc,2024-04-22,22-04-2024 02:01:39,BST,01-06-2024 02:01:39,BST,73.95,GBP,92.54,0.7991,mc,4837,Chargeback,CKF2TKVL73CCH4G2,No Cardholder Authorisation,85,01-02-2024 12:26:38,GMT,100.88,Ecommerce,SG,,,CA,523465,,,1,2,False
Ingenico/TenUK1_USD/dispute_report_2024_03_26.json,dispute_report_2024_03_26.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,FRD6QDLQD2HSGHG2,mc,2024-03-26,25-03-2024 15:31:30,GMT,04-05-2024 15:31:30,BST,75.5,USD,75.5,1.0,mc,4837.0,Chargeback,BT653KWTXGQDPPH2,No Cardholder Authorisation,45,12-02-2024 00:41:47,GMT,386.51,Ecommerce,MY,,,NL,510008,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_26.json,dispute_report_2024_03_26.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,VMHPM752FJPF7C53,mc,2024-03-26,25-03-2024 15:31:30,GMT,04-05-2024 15:31:30,BST,77.08,USD,77.08,1.0,mc,4837.0,Chargeback,QS653KWTXGQDPPH2,No Cardholder Authorisation,15,12-02-2024 00:08:59,GMT,394.63,Ecommerce,MY,,,NL,510008,,,1,0,False
Ingenico/TenUK1_USD/dispute_report_2024_03_26.json,dispute_report_2024_03_26.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,VFNDHF4T44LJ7XB2,mc,2024-03-26,25-03-2024 15:31:30,GMT,04-05-2024 15:31:30,BST,70.55,JPY,0.5,142.08,mc,4837.0,Chargeback,GS653KWTXGQDPPH2,No Cardholder Authorisation,15,12-02-2024 00:27:32,GMT,361.19,Ecommerce,MY,,,NL,510008,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_26.json,dispute_report_2024_03_26.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,S3GGTQF4XFNR8HG2,visa,2024-03-26,26-03-2024 16:15:36,GMT,13-04-2024 16:15:36,BST,117.16,EUR,125.39,0.9344,visa,10.4,NotificationOfChargeback,W7T55ZTJMM5DP4G2,Other Fraud-Card Absent Environment,85,15-02-2024 21:05:51,GMT,145.28,Ecommerce,CR,,,MY,462888,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_26.json,dispute_report_2024_03_26.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,Q6CPSVN8DKXMMM52,visa,2024-03-26,26-03-2024 16:15:36,GMT,13-04-2024 16:15:36,BST,117.47,USD,117.47,1.0,visa,10.4,NotificationOfChargeback,C9T55ZTJMM5DP4G2,Other Fraud-Card Absent Environment,15,15-02-2024 19:25:45,GMT,145.67,Ecommerce,CR,,,MY,462888,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_26.json,dispute_report_2024_03_26.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,FBZPNB4VD2HSGHG2,visa,2024-03-26,26-03-2024 16:15:36,GMT,13-04-2024 16:15:36,BST,129.53,EUR,138.62,0.9344,visa,10.4,NotificationOfChargeback,M7T55ZTJMM5DP4G2,Other Fraud-Card Absent Environment,85,15-02-2024 22:19:38,GMT,160.62,Ecommerce,CR,,,MY,462888,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_26.json,dispute_report_2024_03_26.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,X9X4J5G95LN95B53,visa,2024-03-26,26-03-2024 16:15:36,GMT,13-04-2024 16:15:36,BST,132.55,JPY,0.93,142.08,visa,10.4,NotificationOfChargeback,H8T55ZTJMM5DP4G2,Other Fraud-Card Absent Environment,15,15-02-2024 19:17:18,GMT,164.37,Ecommerce,CR,,,MY,462888,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_26.json,dispute_report_2024_03_26.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,CDXMPCD4XFNR8HG2,visa,2024-03-26,26-03-2024 16:15:36,GMT,13-04-2024 16:15:36,BST,129.53,USD,129.53,1.0,visa,10.4,NotificationOfChargeback,R8T55ZTJMM5DP4G2,Other Fraud-Card Absent Environment,30,15-02-2024 19:45:40,GMT,160.62,Ecommerce,CR,,,MY,462888,,,1,3,False
Stripe/TENBR1/dispute_report_2024_01_16.txt,dispute_report_2024_01_16.txt,Stripe,TENBR1,TenLifManLim,TenBR1,L22W2SMS9WK6H953,mc,2024-01-16,2023-12-05 13:31:24,GMT,2024-01-14 13:31:24,GMT,4567.28,JPY,31.55,144.75,mc,4837,Chargeback,PMDTPW52KVWXVT32,No Cardholder Authorisation,70,2023-11-27 18:54:08,GMT,4567.28,Ecommerce,BR,,,BR,553659,,,1,3,False
Stripe/TENBR1/dispute_report_2024_01_16.txt,dispute_report_2024_01_16.txt,Stripe,TENBR1,TenLifManLim,TenBR1,RTPP5BX89FSTM232,mc,2024-01-16,2023-12-18 09:33:09,GMT,2024-01-27 09:33:09,GMT,1090.0,EUR,1159.2,0.9403,mc,4834,Chargeback,H4NM7VKHQ29WTRG2,Duplicate Processing,-15,2023-11-23 19:00:46,GMT,1090.0,Ecommerce,BR,,,BR,553636,,,1,3,False
Stripe/TENBR1/dispute_report_2024_03_06.txt,dispute_report_2024_03_06.txt,Stripe,TENBR1,TenLifManLim,TenBR1,FWKTQL76Q75XQ753,visa,2024-03-06,2024-03-05 13:56:13,GMT,2024-03-23 13:56:13,GMT,76.53,JPY,0.53,144.32,visa,10.4,Chargeback,GQCGFCNZS29WTRG2,Other Fraud-Card Absent Environment,45,2024-02-14 10:20:56,GMT,362.09,Ecommerce,PL,,,ES,494014,,,1,3,False
Stripe/TENBR1/dispute_report_2024_03_06.txt,dispute_report_2024_03_06.txt,Stripe,TENBR1,TenLifManLim,TenBR1,RBH2JPZJBJT4Q4C2,visa,2024-03-06,2024-03-05 13:56:13,GMT,2024-03-23 13:56:13,GMT,77.46,EUR,85.89,0.9019,visa,10.4,Chargeback,QQCGFCNZS29WTRG2,Other Fraud-Card Absent Environment,45,2024-02-14 10:14:09,GMT,366.45,Ecommerce,PL,,,ES,494014,,,1,3,False
Stripe/TENBR1/dispute_report_2024_11_05.txt,dispute_report_2024_11_05.txt,Stripe,TENBR1,TenLifManLim,TenBR1,T7G4WJT28SVBXDF6,mc,2024-11-05,2024-10-08 09:34:32,BST,2024-11-17 09:34:32,GMT,7406.67,JPY,51.32,144.31,mc,4860,Chargeback,TPS6RX7BL34V9HZ3,Credit not Processed,50,2024-09-09 16:37:44,BST,7406.67,Ecommerce,BR,,,BR,522840,C,Y,1,7,False
